Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost,Profit Margin,Returned,Manager,Month,Year
CA-2012-112130,03-05-2012,07-05-2012,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164,17.1796,0.275,#REF!,#REF!,May,2012
CA-2012-112130,03-05-2012,07-05-2012,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884,5.0796,0.3625,#REF!,#REF!,May,2012
CA-2012-112130,03-05-2012,07-05-2012,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",18.2,7,0.2,2.0475,16.1525,0.1125,#REF!,#REF!,May,2012
CA-2012-112130,03-05-2012,07-05-2012,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,27.552,3,0.2,-0.3444,27.8964,-0.0125,#REF!,#REF!,May,2012
CA-2012-112130,03-05-2012,07-05-2012,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,0.3,-36.1764,880.2924,-0.042857143,#REF!,#REF!,May,2012
CA-2012-112130,03-05-2012,07-05-2012,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,76.752,3,0.2,-9.594,86.346,-0.125,#REF!,#REF!,May,2012
CA-2013-111409,19-09-2013,23-09-2013,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,32216,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3,1,0.2,1.05,1.95,0.35,#REF!,#REF!,Sep,2013
CA-2013-116232,23-09-2013,27-09-2013,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7.506,9,0.7,-6.0048,13.5108,-0.8,#REF!,#REF!,Sep,2013
CA-2013-116232,23-09-2013,27-09-2013,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2,0.2,5.796,10.764,0.35,#REF!,#REF!,Sep,2013
CA-2013-116547,10-01-2013,17-01-2013,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,79.92,4,0,34.3656,45.5544,0.43,#REF!,#REF!,Jan,2013
CA-2013-116547,10-01-2013,17-01-2013,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,69.98,2,0,13.2962,56.6838,0.19,#REF!,#REF!,Jan,2013
US-2014-133200,07-05-2014,12-05-2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,11.06,10,0.8,-18.802,29.862,-1.7,#REF!,#REF!,May,2014
US-2014-133200,07-05-2014,12-05-2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",623.4648,7,0.32,-119.1918,742.6566,-0.191176471,#REF!,#REF!,May,2014
US-2014-133200,07-05-2014,12-05-2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,5,0.2,-57.951,830.631,-0.075,#REF!,#REF!,May,2014
CA-2013-133550,01-08-2013,07-08-2013,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,283.14,4,0.1,72.358,210.782,0.255555556,#REF!,#REF!,Aug,2013
CA-2013-133550,01-08-2013,07-08-2013,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,635.96,4,0,165.3496,470.6104,0.26,#REF!,#REF!,Aug,2013
CA-2013-133550,01-08-2013,07-08-2013,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,118.99,1,0,33.3172,85.6728,0.28,#REF!,#REF!,Aug,2013
CA-2013-133550,01-08-2013,07-08-2013,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,0,30.0234,242.9166,0.11,#REF!,#REF!,Aug,2013
CA-2014-139416,28-03-2014,30-03-2014,Second Class,AG-10270,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,2,0.2,1.5008,13.5072,0.1,#REF!,#REF!,Mar,2014
CA-2011-114510,14-03-2011,19-03-2011,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.088,4,0.2,11.1672,21.9208,0.3375,#REF!,#REF!,Mar,2011
CA-2011-114510,14-03-2011,19-03-2011,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0,3.2392,77.7408,0.04,#REF!,#REF!,Mar,2011
CA-2011-114510,14-03-2011,19-03-2011,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,12,0,6.624,76.176,0.08,#REF!,#REF!,Mar,2011
CA-2011-114510,14-03-2011,19-03-2011,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10003221,Office Supplies,Storage,Staples,21.36,2,0,5.7672,15.5928,0.27,#REF!,#REF!,Mar,2011
CA-2011-114510,14-03-2011,19-03-2011,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,2,0.2,20.1656,41.8824,0.325,#REF!,#REF!,Mar,2011
CA-2013-169215,15-07-2013,19-07-2013,Second Class,RE-19450,Richard Eichhorn,Consumer,United States,Auburn,New York,13021,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,29.61,9,0,13.3245,16.2855,0.45,#REF!,#REF!,Jul,2013
CA-2013-127698,02-12-2013,02-12-2013,Same Day,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.928,9,0.2,86.3928,777.5352,0.1,#REF!,#REF!,Dec,2013
CA-2013-159912,30-08-2013,04-09-2013,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",241.92,4,0.4,-56.448,298.368,-0.233333333,#REF!,#REF!,Aug,2013
CA-2013-159912,30-08-2013,04-09-2013,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,4,0.5,-81.94,245.82,-0.5,#REF!,#REF!,Aug,2013
CA-2013-159912,30-08-2013,04-09-2013,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3.486,2,0.7,-2.7888,6.2748,-0.8,#REF!,#REF!,Aug,2013
CA-2013-159912,30-08-2013,04-09-2013,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3814,12.9654,-0.225,#REF!,#REF!,Aug,2013
CA-2013-101987,25-06-2013,01-07-2013,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Richmond,Indiana,47374,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,440.91,9,0,123.4548,317.4552,0.28,#REF!,#REF!,Jun,2013
US-2014-154851,31-03-2014,04-04-2014,Standard Class,BP-11155,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625,10.4775,-0.833333333,#REF!,#REF!,Mar,2014
CA-2011-138681,20-12-2011,22-12-2011,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,41.5744,0.2,#REF!,#REF!,Dec,2011
CA-2011-138681,20-12-2011,22-12-2011,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,50.3832,0.3,#REF!,#REF!,Dec,2011
CA-2011-138681,20-12-2011,22-12-2011,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,284.7636,-0.175,#REF!,#REF!,Dec,2011
CA-2011-138681,20-12-2011,22-12-2011,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,144.248,0.35,#REF!,#REF!,Dec,2011
CA-2011-138681,20-12-2011,22-12-2011,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,5.808,0.3125,#REF!,#REF!,Dec,2011
US-2012-138121,17-12-2012,17-12-2012,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0,14.4648,15.0552,0.49,#REF!,#REF!,Dec,2012
US-2012-138121,17-12-2012,17-12-2012,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,302.94,3,0,48.4704,254.4696,0.16,#REF!,#REF!,Dec,2012
US-2012-138121,17-12-2012,17-12-2012,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,142.36,2,0,38.4372,103.9228,0.27,#REF!,#REF!,Dec,2012
US-2012-138121,17-12-2012,17-12-2012,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",546.66,9,0,136.665,409.995,0.25,#REF!,#REF!,Dec,2012
US-2012-138121,17-12-2012,17-12-2012,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",212.13,3,0,14.8491,197.2809,0.07,#REF!,#REF!,Dec,2012
CA-2014-140298,12-05-2014,18-05-2014,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,5.248,2,0.2,0.5904,4.6576,0.1125,#REF!,#REF!,May,2014
CA-2014-140298,12-05-2014,18-05-2014,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,74.416,2,0.2,-14.8832,89.2992,-0.2,#REF!,#REF!,May,2014
CA-2014-140298,12-05-2014,18-05-2014,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,6.848,2,0.2,2.14,4.708,0.3125,#REF!,#REF!,May,2014
CA-2014-140298,12-05-2014,18-05-2014,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,7.996,1,0.6,-6.9965,14.9925,-0.875,#REF!,#REF!,May,2014
CA-2013-166240,25-06-2013,29-06-2013,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,77095,Central,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,8.712,2,0.8,-19.602,28.314,-2.25,#REF!,#REF!,Jun,2013
CA-2013-158435,18-05-2013,19-05-2013,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,65.17,7,0,18.8993,46.2707,0.29,#REF!,#REF!,May,2013
CA-2013-158435,18-05-2013,19-05-2013,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714,7.7486,0.47,#REF!,#REF!,May,2013
CA-2013-158435,18-05-2013,19-05-2013,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,4,0,17.324,155.916,0.1,#REF!,#REF!,May,2013
CA-2014-138149,30-06-2014,01-07-2014,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373,593.547,0.3375,#REF!,#REF!,Jun,2014
CA-2014-138149,30-06-2014,01-07-2014,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,3,0,39.213,91.497,0.3,#REF!,#REF!,Jun,2014
CA-2014-138149,30-06-2014,01-07-2014,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,11.68,2,0,3.0368,8.6432,0.26,#REF!,#REF!,Jun,2014
CA-2014-138149,30-06-2014,01-07-2014,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0,22.4316,39.8784,0.36,#REF!,#REF!,Jun,2014
CA-2011-112403,31-03-2011,31-03-2011,Same Day,JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,0.852,1,0.7,-0.5964,1.4484,-0.7,#REF!,#REF!,Mar,2011
CA-2011-108273,16-12-2011,21-12-2011,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,36.288,7,0.2,12.7008,23.5872,0.35,#REF!,#REF!,Dec,2011
CA-2011-108273,16-12-2011,21-12-2011,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",56.568,2,0.6,-74.9526,131.5206,-1.325,#REF!,#REF!,Dec,2011
CA-2014-121643,19-05-2014,21-05-2014,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792,305.9248,0.1125,#REF!,#REF!,May,2014
US-2012-122910,12-05-2012,16-05-2012,Standard Class,LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,2,0.2,20.1584,181.4256,0.1,#REF!,#REF!,May,2012
CA-2014-143126,04-12-2014,08-12-2014,Second Class,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",521.96,2,0,88.7332,433.2268,0.17,#REF!,#REF!,Dec,2014
CA-2012-129042,12-12-2012,17-12-2012,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Baltimore,Maryland,21215,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,8.22,3,0,2.2194,6.0006,0.27,#REF!,#REF!,Dec,2012
CA-2012-109736,10-10-2012,11-10-2012,First Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,45.36,7,0,21.7728,23.5872,0.48,#REF!,#REF!,Oct,2012
CA-2012-142601,18-04-2012,20-04-2012,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0,9.4717,937.6983,0.01,#REF!,#REF!,Apr,2012
CA-2012-142601,18-04-2012,20-04-2012,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,2,0,27.882,34.078,0.45,#REF!,#REF!,Apr,2012
CA-2011-106229,07-06-2011,11-06-2011,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.935,3,0.5,-209.7693,478.7043,-0.78,#REF!,#REF!,Jun,2011
US-2014-135230,02-09-2014,08-09-2014,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,98103,West,OFF-AR-10001166,Office Supplies,Art,Staples,7.58,1,0,2.9562,4.6238,0.39,#REF!,#REF!,Sep,2014
CA-2013-159653,23-05-2013,23-05-2013,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,30605,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,14.73,3,0,7.2177,7.5123,0.49,#REF!,#REF!,May,2013
CA-2013-131968,12-11-2013,16-11-2013,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,9.888,2,0.7,-6.9216,16.8096,-0.7,#REF!,#REF!,Nov,2013
CA-2013-131968,12-11-2013,16-11-2013,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544,3,0.2,50.3658,621.1782,0.075,#REF!,#REF!,Nov,2013
CA-2011-119151,25-11-2011,29-11-2011,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896,1062.024,0.05,#REF!,#REF!,Nov,2011
CA-2011-119151,25-11-2011,29-11-2011,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",275.952,3,0.2,-37.9434,313.8954,-0.1375,#REF!,#REF!,Nov,2011
CA-2011-123323,07-11-2011,12-11-2011,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.144,7,0.2,46.179,76.965,0.375,#REF!,#REF!,Nov,2011
CA-2013-124681,19-07-2013,24-07-2013,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,15.576,3,0.2,3.3099,12.2661,0.2125,#REF!,#REF!,Jul,2013
US-2012-103996,29-03-2012,31-03-2012,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,212.64,6,0,99.9408,112.6992,0.47,#REF!,#REF!,Mar,2012
US-2012-103996,29-03-2012,31-03-2012,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,9.87,3,0,4.5402,5.3298,0.46,#REF!,#REF!,Mar,2012
US-2012-103996,29-03-2012,31-03-2012,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0,20.7675,32.4825,0.39,#REF!,#REF!,Mar,2012
US-2012-103996,29-03-2012,31-03-2012,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3,0,9.5616,10.3584,0.48,#REF!,#REF!,Mar,2012
CA-2013-120530,08-04-2013,13-04-2013,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,3,0.1,146.388,512.358,0.222222222,#REF!,#REF!,Apr,2013
CA-2012-155054,13-06-2012,19-06-2012,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0,3.8822,4.3778,0.47,#REF!,#REF!,Jun,2012
CA-2012-155054,13-06-2012,19-06-2012,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,0,13.428,16.412,0.45,#REF!,#REF!,Jun,2012
CA-2012-155054,13-06-2012,19-06-2012,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,67.98,2,0,14.9556,53.0244,0.22,#REF!,#REF!,Jun,2012
CA-2012-105725,18-02-2012,24-02-2012,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0,28.0876,32.9724,0.46,#REF!,#REF!,Feb,2012
CA-2012-105725,18-02-2012,24-02-2012,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544,1,0.2,-0.8886,36.4326,-0.025,#REF!,#REF!,Feb,2012
CA-2014-164364,13-11-2014,17-11-2014,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,9.96,2,0,4.5816,5.3784,0.46,#REF!,#REF!,Nov,2014
CA-2014-164364,13-11-2014,17-11-2014,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,0,2.3025,6.9075,0.25,#REF!,#REF!,Nov,2014
CA-2014-164364,13-11-2014,17-11-2014,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,8.0997,19.8303,0.29,#REF!,#REF!,Nov,2014
CA-2014-168123,06-03-2014,06-03-2014,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0,2.528,5.372,0.32,#REF!,#REF!,Mar,2014
CA-2014-168123,06-03-2014,06-03-2014,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,4,0,57.5016,163.6584,0.26,#REF!,#REF!,Mar,2014
CA-2014-168123,06-03-2014,06-03-2014,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,2,0,62.7004,65.2596,0.49,#REF!,#REF!,Mar,2014
CA-2014-168123,06-03-2014,06-03-2014,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,18.69,3,0,9.1581,9.5319,0.49,#REF!,#REF!,Mar,2014
CA-2013-120005,04-03-2013,04-03-2013,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0,7.605,17.745,0.3,#REF!,#REF!,Mar,2013
CA-2013-120005,04-03-2013,04-03-2013,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0,11.9952,23.2848,0.34,#REF!,#REF!,Mar,2013
CA-2013-123526,25-12-2013,26-12-2013,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0,16.032,17.368,0.48,#REF!,#REF!,Dec,2013
CA-2013-127649,08-10-2013,10-10-2013,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,3,0.2,62.82,774.78,0.075,#REF!,#REF!,Oct,2013
